,uid,anime_uid,score
144279,11047,158,10
144280,304852,37999,9
144281,304850,37999,9
144282,300705,37999,6
144283,462,158,8
144284,24690,6127,8
144285,251545,3538,7
144286,469,158,8
144287,305091,37999,9
144288,8982,158,9
144289,300691,37999,10
144290,1682,158,9
144291,304925,37999,4
144292,55819,6127,3
144293,304854,37999,6
144294,315453,37618,9
144295,33071,6127,8
144296,304853,37999,9
144297,293466,35499,9
144298,308802,37618,7
144299,38379,6127,6
144300,300680,37999,9
144301,213352,4493,6
144302,304158,37618,4
144303,240134,4493,8
144304,304024,37618,7
144305,19460,4493,9
144306,281867,8460,6
144307,243591,8460,7
144308,69393,8460,6
144309,240210,26059,5
144310,132171,8460,8
144311,200193,8460,6
144312,38695,8460,5
144313,32694,8460,7
144314,32652,8460,8
144315,52671,8460,3
144316,200753,8460,5
144317,57065,8460,7
144318,80970,2107,3
144319,44803,2107,7
144320,32624,8460,8
144321,1991,2107,7
144322,32623,8460,6
144323,299010,4363,8
144324,212592,18041,8
144325,289464,8577,7
144326,219281,18041,8
144327,114409,18041,6
144328,282825,32016,6
144329,201372,18041,10
144330,269539,746,5
144331,285844,19283,5
144332,158011,18041,10
144333,17959,5028,9
144334,247977,30262,7
144335,118207,18041,8
144336,178159,19283,4
144337,167301,18041,6
144338,272907,746,7
144339,148991,18041,8
144340,246084,25457,7
144341,114527,18041,8
144342,105553,5205,10
144343,35333,2858,8
144344,192575,18041,9
144345,24920,1275,8
144346,116003,18041,7
144347,275651,746,8
144348,325399,38889,9
144349,154729,25457,5
144350,220477,746,5
144351,68809,746,3
144352,114703,16498,9
144353,147477,5213,9
144354,243649,1895,8
144355,21744,3303,6
144356,133753,136,9
144357,35021,1895,8
144358,137847,746,9
144359,59329,9312,6
144360,199173,15605,6
144361,275566,23101,7
144362,166239,23101,7
144363,316153,37967,6
144364,215684,2921,10
144365,34229,746,9
144366,259303,33697,7
144367,266806,15605,3
144368,281262,10162,10
144369,319420,32843,10
144370,48867,3147,6
144371,17804,746,8
144372,318578,32843,8
144373,64549,746,8
144374,62697,746,3
144375,324378,572,9
144376,287034,746,1
144377,236213,15605,7
144378,11425,746,8
144379,9065,746,10
144380,133541,746,3
144381,15833,746,5
144382,10816,746,2
144383,247171,32016,8
144384,153031,777,4
144385,48835,10719,7
144386,281222,32016,7
144387,166271,2336,8
144388,254409,8577,1
144389,36674,2336,9
144390,223953,10162,9
144391,247317,8577,7
144392,43479,10162,10
144393,321575,8577,8
144394,99789,10719,6
144395,52129,8577,3
144396,157781,10719,6
144397,197165,8577,4
144398,34356,2929,8
144399,35735,2929,5
144400,205046,10162,9
144401,146045,15605,8
144402,245160,10162,9
144403,159957,573,8
144404,47983,8577,6
144405,214628,15605,7
144406,272189,4715,8
144407,215177,15605,7
144408,205667,777,9
144409,20844,4363,5
144410,18189,573,7
144411,209422,777,8
144412,247484,15605,7
144413,294411,10162,10
144414,252727,15605,7
144415,219496,10162,10
144416,268781,15605,8
144417,160349,7662,9
144418,221293,10162,10
144419,211617,15605,6
144420,226306,32105,6
144421,38833,10162,9
144422,295904,10162,8
144423,319725,10719,6
144424,241029,10719,2
144425,263873,10719,5
144426,85793,777,10
144427,141315,777,7
144428,265131,10719,8
144429,268706,10719,6
144430,192899,15605,6
144431,269945,10719,9
144432,277866,10162,7
144433,65525,10162,10
144434,270413,10719,7
144435,234857,32105,9
144436,308626,15605,8
144437,44193,10162,8
144438,279268,32105,8
144439,251996,32105,9
144440,270928,15605,8
144441,132773,15605,5
144442,153615,10162,8
144443,51775,10719,7
144444,288078,10719,10
144445,289073,10719,8
144446,213285,15605,10
144447,291306,10719,6
144448,145303,15605,7
144449,244354,10719,7
144450,173119,777,10
144451,226961,4304,9
144452,321814,8339,7
144453,299241,10719,3
144454,296994,8339,7
144455,303900,10719,6
144456,234392,10162,10
144457,157115,15605,8
144458,306464,10719,8
144459,225756,10162,9
144460,157519,15605,6
144461,237935,32982,6
144462,309765,10719,5
144463,218944,8339,3
144464,311148,32105,6
144465,238744,5324,8
144466,255063,32105,6
144467,44419,10162,10
144468,136397,18695,3
144469,255011,316,7
144470,221764,10162,5
144471,217657,15605,7
144472,37498,7179,9
144473,251913,10719,8
144474,236705,2868,10
144475,285296,2868,6
144476,30302,1272,7
144477,252116,10719,8
144478,125115,777,9
144479,205223,15605,4
144480,11549,1272,4
144481,254347,10719,8
144482,255312,10719,8
144483,217191,15605,8
144484,268329,10719,7
144485,247259,10162,10
144486,233629,15605,9
144487,273762,34530,8
144488,273056,10719,5
144489,256276,34530,6
144490,75673,10719,10
144491,242044,34312,5
144492,272364,32105,5
144493,240401,34312,7
144494,251015,10162,6
144495,236743,15605,6
144496,273737,32105,2
144497,321060,33104,7
144498,273901,32105,10
144499,251431,10162,7
144500,247864,34530,9
144501,204433,15605,10
144502,149763,15605,8
144503,56207,10162,9
144504,135507,15605,7
144505,262736,10719,4
144506,144653,211,9
144507,312307,10719,3
144508,48643,211,9
144509,121615,15605,6
144510,245227,10719,7
144511,116947,15605,6
144512,249643,10719,2
144513,113279,15605,8
144514,40883,211,10
144515,320053,10719,6
144516,240512,777,6
144517,308991,2868,7
144518,110291,10719,7
144519,115811,2868,10
144520,223972,10719,5
144521,237472,15605,10
144522,324013,316,2
144523,188413,10719,6
144524,46209,10162,8
144525,79042,316,6
144526,183390,5324,9
144527,30364,8339,8
144528,244627,15605,3
144529,54083,10162,8
144530,29571,8339,8
144531,228039,32105,6
144532,242245,4304,10
144533,58637,10162,7
144534,148197,15605,5
144535,242035,32105,10
144536,225065,4304,7
144537,160325,4304,10
144538,175449,15605,6
144539,14493,4304,7
144540,16968,4304,8
144541,242313,32105,1
144542,227953,15605,3
144543,297436,777,6
144544,113937,15605,7
144545,243972,32105,6
144546,211362,15605,3
144547,244204,32105,9
144548,244417,32105,6
144549,257721,32105,8
144550,324463,777,3
144551,257764,32105,6
144552,166157,2955,9
144553,281598,777,10
144554,320844,777,6
144555,257807,32105,6
144556,180076,15605,7
144557,260148,32105,5
144558,248010,35592,7
144559,193381,15605,2
144560,185815,15605,5
144561,195022,15605,9
144562,113315,15605,5
144563,228641,15605,1
144564,245700,10719,8
144565,119949,2955,8
144566,223538,32105,5
144567,117205,10719,10
144568,234752,32105,1
144569,43331,2955,4
144570,4925,2955,7
144571,270681,28171,9
144572,274017,28171,7
144573,220107,15605,3
144574,271202,33993,6
144575,234368,28171,7
144576,282528,15605,9
144577,236496,32105,1
144578,278529,32105,7
144579,222893,28171,6
144580,280554,32105,3
144581,287950,32105,7
144582,241119,15605,3
144583,237512,27747,5
144584,290779,32105,7
144585,223883,28171,7
144586,226880,2871,6
144587,226114,2871,5
144588,223878,28171,7
144589,242823,2871,8
144590,243969,32105,7
144591,285728,15605,7
144592,177747,2871,8
144593,245173,32105,9
144594,241614,15605,2
144595,223608,15605,2
144596,278902,28171,9
144597,113497,15605,7
144598,20419,2871,5
144599,247166,32105,8
144600,280124,28171,5
144601,212810,3680,7
144602,248319,32105,9
144603,284655,28171,9
144604,220370,15605,4
144605,249149,32105,8
144606,287547,28171,10
144607,309356,1510,5
144608,303502,32105,4
144609,227787,3680,9
144610,203075,15605,5
144611,245388,28171,8
144612,120677,15605,3
144613,245409,28171,10
144614,165335,15605,3
144615,245480,28171,8
144616,251369,32105,8
144617,87717,9008,10
144618,246025,28171,8
144619,191012,15605,2
144620,178537,15605,6
144621,306372,32105,7
144622,295355,28171,7
144623,164853,9008,8
144624,307282,32105,10
144625,253453,32105,8
144626,54101,10719,7
144627,310249,15605,3
144628,55057,10719,9
144629,178936,15605,9
144630,209312,15605,2
144631,9858,3062,9
144632,237317,10719,7
144633,295935,28171,6
144634,103771,7268,3
144635,99539,10719,8
144636,115543,15845,6
144637,232918,10719,7
144638,92153,15845,3
144639,101343,10719,8
144640,315522,15605,2
144641,114381,15845,3
144642,298440,28171,8
144643,113741,15605,7
144644,287482,15845,9
144645,222305,10719,1
144646,251736,28171,7
144647,211214,10719,5
144648,254831,28171,10
144649,168543,15845,6
144650,291912,15605,5
144651,113463,15605,6
144652,113311,15605,7
144653,143341,10719,4
144654,194881,10719,2
144655,255780,28171,8
144656,204095,15605,6
144657,218854,10719,5
144658,110145,877,10
144659,226542,10719,7
144660,33824,877,10
144661,52101,10719,7
144662,227508,32105,6
144663,108347,877,10
144664,123121,15605,7
144665,64181,877,8
144666,222671,15605,1
144667,236180,32105,9
144668,41059,877,9
144669,154433,15605,2
144670,221195,32105,4
144671,29746,877,10
144672,230463,32105,7
144673,94157,5212,7
144674,79580,877,8
144675,240138,15605,6
144676,113285,15605,5
144677,220825,32105,3
144678,230835,32105,9
144679,220050,32105,5
144680,237574,32105,6
144681,92441,2945,5
144682,263804,32105,6
144683,290979,777,6
144684,264290,32105,4
144685,272991,25055,3
144686,162703,3385,9
144687,266227,32105,7
144688,259955,16091,10
144689,264754,1389,6
144690,112087,1389,10
144691,129833,777,10
144692,234756,777,6
144693,195095,3385,10
144694,243564,32105,9
144695,244342,32105,9
144696,245644,32105,9
144697,35051,3385,10
144698,112241,777,5
144699,283758,25055,6
144700,122477,777,10
144701,271531,32105,7
144702,227274,28171,9
144703,167981,25055,7
144704,248291,32105,6
144705,16909,3998,5
144706,236755,32105,7
144707,234120,32105,8
144708,224008,28171,7
144709,224301,28171,7
144710,159605,10719,7
144711,225658,28171,8
144712,214442,28171,7
144713,222741,10719,8
144714,202333,10719,7
144715,177751,2431,9
144716,203448,28171,7
144717,41085,1339,9
144718,200176,28171,10
144719,150845,1339,10
144720,207578,10719,7
144721,248155,217,7
144722,199699,28171,9
144723,259531,34491,4
144724,199762,28171,10
144725,24919,217,8
144726,111203,10719,10
144727,61009,10719,7
144728,293682,14657,7
144729,201387,28171,10
144730,212696,10719,7
144731,245056,24357,7
144732,231652,10719,5
144733,239190,24357,7
144734,202547,10719,7
144735,201692,28171,7
144736,314734,28171,9
144737,97831,14657,6
144738,256402,10719,5
144739,256855,28171,1
144740,6984,217,7
144741,71931,11859,6
144742,316130,10719,10
144743,8160,1339,9
144744,284577,32105,9
144745,209599,2431,8
144746,257203,32105,7
144747,316303,28171,10
144748,245038,32105,10
144749,258676,28171,10
144750,245158,32105,7
144751,261219,28171,9
144752,293309,32105,8
144753,240465,28171,10
144754,294987,32105,10
144755,61657,3916,7
144756,265145,35712,5
144757,232801,32105,10
144758,220295,32105,5
144759,323945,31995,3
144760,235117,32105,8
144761,262688,28171,10
144762,219332,32105,4
144763,265172,35712,6
144764,263173,32105,1
144765,64309,5686,5
144766,263969,28171,9
144767,248381,32105,8
144768,264966,28171,9
144769,300010,32105,8
144770,80254,877,10
144771,314752,32105,6
144772,31708,877,10
144773,223202,32105,7
144774,13749,877,10
144775,64195,877,8
144776,302268,32105,3
144777,318568,36914,7
144778,228043,32105,8
144779,265186,35712,5
144780,272015,10719,10
144781,47847,877,9
144782,179779,10719,7
144783,265314,35712,8
144784,49787,877,9
144785,57115,877,10
144786,108831,10719,9
144787,304114,11859,3
144788,116461,10719,7
144789,61305,10719,8
144790,40449,877,10
144791,50107,10719,10
144792,60061,2875,6
144793,13559,877,10
144794,132501,877,7
144795,157487,10719,7
144796,142615,877,8
144797,242352,2917,5
144798,256854,10719,8
144799,189620,8292,6
144800,204200,29916,10
144801,101199,11859,8
144802,261152,10719,5
144803,188358,29916,3
144804,210309,10719,7
144805,134805,10719,7
144806,149579,877,6
144807,168933,3324,5
144808,226664,10719,7
144809,244066,877,9
144810,251161,29852,2
144811,245307,877,10
144812,113645,10719,7
144813,301503,29852,4
144814,62275,11701,10
144815,226515,29852,2
144816,142481,11859,6
144817,258683,877,10
144818,109539,11701,9
144819,155333,3324,10
144820,145315,11701,7
144821,242241,31652,8
144822,259516,877,10
144823,313647,32105,10
144824,265739,877,9
144825,226264,32105,8
144826,236373,31652,3
144827,251307,9588,6
144828,267015,877,7
144829,92413,1113,8
144830,232910,32105,10
144831,208175,31652,5
144832,270329,877,10
144833,222192,32105,9
144834,210056,11859,4
144835,203040,31652,4
144836,220310,32105,8
144837,297140,3324,8
144838,224867,32105,10
144839,61317,3324,7
144840,300295,32105,10
144841,272477,877,9
144842,114879,3324,3
144843,265065,36051,4
144844,221563,32105,3
144845,220592,32105,9
144846,115035,11859,7
144847,264825,36051,7
144848,270088,17747,5
144849,220378,32105,1
144850,293280,17747,7
144851,78077,10162,9
144852,223284,32105,3
144853,63391,11859,4
144854,226955,32105,10
144855,225011,32105,9
144856,246467,17747,9
144857,77991,6402,8
144858,249511,32105,7
144859,95793,6402,5
144860,231942,17747,7
144861,86009,10162,10
144862,202200,17747,1
144863,243917,32105,7
144864,224874,10162,9
144865,120861,17747,7
144866,66157,11859,7
144867,243965,32105,4
144868,91737,10162,9
144869,121095,17747,8
144870,243889,32105,5
144871,83955,10162,9
144872,22044,3324,8
144873,31073,3324,7
144874,217886,32105,4
144875,39785,10162,9
144876,248350,777,9
144877,253449,777,6
144878,205088,29916,8
144879,218459,32105,3
144880,269967,777,7
144881,325478,2917,8
144882,272134,777,8
144883,181856,753,8
144884,228318,777,7
144885,92517,753,7
144886,240630,7662,8
144887,83537,777,10
144888,130175,777,9
144889,193977,7662,10
144890,93991,777,9
144891,232307,777,8
144892,280676,7662,8
144893,182323,11859,3
144894,194352,7662,8
144895,65985,7662,6
144896,25091,777,7
144897,34321,7662,7
144898,302376,777,9
144899,189189,7662,9
144900,253887,777,5
144901,312817,777,10
144902,130697,7662,9
144903,202162,7662,7
144904,313956,777,10
144905,32436,7662,7
144906,180313,7662,10
144907,219752,777,9
144908,33402,7662,10
144909,33819,7662,10
144910,212629,777,8
144911,134659,777,6
144912,32190,7662,9
144913,21112,777,10
144914,212911,777,6
144915,242946,28171,7
144916,32677,7662,8
144917,268379,28171,10
144918,121051,7662,9
144919,270176,28171,9
144920,246167,28171,10
144921,288730,34566,3
144922,31345,7662,7
144923,34909,7662,9
144924,272348,28171,8
144925,33148,7662,4
144926,275861,28171,8
144927,306443,573,8
144928,277361,28171,9
144929,277378,28171,5
144930,273609,18959,5
144931,28681,573,5
144932,49531,11523,7
144933,278225,28171,9
144934,16102,5259,8
144935,10529,573,7
144936,248307,2445,7
144937,29802,573,9
144938,226858,28171,10
144939,246141,1359,5
144940,190970,10719,6
144941,52137,10719,8
144942,220832,28171,9
144943,49445,1359,6
144944,51927,10719,8
144945,216999,28171,7
144946,224083,28171,3
144947,207083,10719,7
144948,213710,28171,8
144949,227637,33153,6
144950,264623,10719,8
144951,226187,28171,9
144952,92455,5321,8
144953,308745,10719,6
144954,220124,28171,9
144955,243121,3403,8
144956,222222,28171,8
144957,229271,19101,4
144958,55929,10719,7
144959,221538,28171,8
144960,236902,1633,10
144961,204631,28171,10
144962,310005,34566,5
144963,138461,10719,6
144964,307657,2138,1
144965,136893,10719,6
144966,221700,28171,9
144967,270121,15839,3
144968,100219,10719,9
144969,227537,15839,10
144970,273524,877,10
144971,87383,10719,9
144972,274684,877,7
144973,107639,15839,5
144974,275250,877,10
144975,196791,10719,8
144976,204298,10719,9
144977,108263,2138,6
144978,194709,10719,9
144979,205257,31740,6
144980,175961,10719,7
144981,255826,34566,7
144982,206614,31740,9
144983,150621,10719,10
144984,253444,2324,6
144985,321646,10719,9
144986,208665,877,10
144987,46827,2324,8
144988,264123,10719,7
144989,129775,2324,9
144990,207470,877,10
144991,256164,34566,5
144992,85469,10719,8
144993,35246,2138,10
144994,152363,10719,8
144995,37180,877,10
144996,143355,1633,5
144997,145997,11701,7
144998,36443,877,3
144999,219174,11701,7
145000,225793,877,10
145001,123803,11701,9
145002,321262,11701,10
145003,234056,877,10
145004,128915,1633,2
145005,191025,19101,5
145006,226679,877,8
145007,153735,877,7
145008,56995,3403,8
145009,323490,11701,8
145010,216667,3403,9
145011,273506,11701,9
145012,179955,3403,8
145013,57617,877,10
145014,292154,11701,7
145015,122435,877,10
145016,184533,11701,9
145017,25197,3403,7
145018,229955,877,8
145019,19542,3403,5
145020,254155,34566,1
145021,56209,877,7
145022,69685,877,10
145023,121213,1359,8
145024,62135,11701,6
145025,66359,11701,7
145026,26504,877,9
145027,3201,1359,6
145028,19873,877,9
145029,179406,2445,6
145030,85085,11701,7
145031,23984,877,8
145032,310188,34566,7
145033,62241,11701,9
145034,102387,2445,3
145035,66099,11701,6
145036,63943,2445,7
145037,62287,11701,9
145038,122929,11523,4
145039,16518,877,10
145040,45321,10162,10
145041,310216,34566,5
145042,281205,11701,10
145043,57605,10162,9
145044,62413,11701,7
145045,311910,34566,4
145046,43753,10162,9
145047,171321,11701,9
145048,317530,34566,3
145049,62115,11701,7
145050,44757,10162,10
145051,169337,11701,7
145052,302865,2533,5
145053,62137,11701,7
145054,320204,34566,6
145055,111141,10162,8
145056,81114,2533,7
145057,184599,10719,9
145058,19084,2533,6
145059,321274,34566,3
145060,196583,10719,7
145061,43499,10162,10
145062,128417,10162,8
145063,39156,10162,9
145064,46367,10719,8
145065,43445,10162,9
145066,122381,10719,8
145067,171439,10719,9
145068,101839,10162,10
145069,203704,10719,10
145070,284871,10162,10
145071,45105,10719,9
145072,244539,10162,8
145073,86941,10719,9
145074,297773,10162,10
145075,261038,34566,6
145076,191310,10719,8
145077,262187,34566,1
145078,181264,10162,8
145079,48763,10719,9
145080,78868,10162,9
145081,74205,10719,8
145082,144477,10162,9
145083,325104,34566,5
145084,82082,777,10
145085,46577,10719,7
145086,263940,34566,8
145087,46003,10719,8
145088,264633,34566,7
145089,166607,10719,8
145090,160141,777,6
145091,188173,10719,8
145092,54627,777,10
145093,192654,10719,8
145094,267426,34566,5
145095,40765,777,9
145096,242234,5993,7
145097,50883,10719,7
